Chloramines,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability,ph,Solids,Sulfate,Hardness,ph Solids,ph Sulfate,ph Hardness,Solids Sulfate,Solids Hardness,Sulfate Hardness,Sulfate_Hardness_Ratio,Organic_Chlorine_Ratio
6.882248306781502,333.19246993768064,23.917601261274967,71.833623959766,4.69070723013249,0.0,9.920691058768153,9973.934059208535,337.35052910963714,202.8174830014264,98948.31844193327,3346.7503778086825,2012.0895901741128,3364711.9321786305,2022888.201510875,68420.58520321603,1.663320747570582,3.4752593512861396
4.731348984614181,403.9441682092025,18.66822945752125,66.91240003430596,4.542801461749175,0.0,4.758439424671477,21568.428779035887,336.2005775600787,183.3494541059977,102632.06183038325,1599.7900828591992,872.457270909973,7251318.2125752885,3954559.64256032,61642.19236576157,1.8336600856856378,3.9456454327471517
7.1843510891688,504.63826042575033,16.140790019197993,77.53618351780308,4.137739016206605,0.0,5.702925976824722,35606.44017680798,318.32496098354216,216.8504738726152,203060.89262657365,1815.3836890647588,1236.682200534888,11334418.680045227,7721273.425257734,69028.91863476286,1.467946801456332,2.2466591028482594
4.462707246137983,391.1843150860056,13.28533391608596,87.39088897956339,3.195710328196264,0.0,6.953864225511059,10575.18628088936,315.60659440039234,209.6382929790206,73538.40955679187,2194.6854061362674,1457.7962258440175,3337598.527261242,2216963.999860803,66163.22770302037,1.5054816007612446,2.9769667169219627
5.570783575394459,323.8079132465807,10.0908697516698,78.47278445385454,3.999775381550061,0.0,10.68296642580598,15758.740621388915,307.35258576592696,173.3754983501208,168350.09697128265,3283.4373546220504,1852.1646279317206,4843489.678398434,2732179.5086035957,53287.40772636583,1.772756744280505,1.8113911272462515
6.321928990361139,470.3291685421987,18.59940992382127,72.40363386888095,4.40558600033858,0.0,6.697325645277638,34415.853145873094,304.5352242338838,129.89057234567383,230494.17587796494,2039.571567151966,869.9194612504717,10480839.554978877,4470294.862882116,39556.25457515729,2.3445521594814545,2.9420461713715977
4.915101054543186,404.7177991564453,13.768323306421337,47.93087187711021,3.6261354416122304,0.0,8.757257397440991,21536.22468744541,317.88290049783706,200.19140044205727,188598.26295708262,2783.782381904682,1753.1276224252779,6845997.569418271,4311366.980414504,63637.423027245146,1.5878948756440172,2.801228367922663
7.046224797696413,383.7950199903258,16.18206649367437,75.72943388991457,3.048057223106976,0.0,6.885157883976144,27492.30730658781,299.8204779108216,168.38843077429533,189288.876400648,2064.3113272651885,1159.3809317160108,8242756.715532329,4629386.485721015,50486.299789402525,1.7805289517316445,2.29655803805843
5.212314602065352,605.2201243500056,9.611348740011238,66.08417363713342,2.447444463910633,0.0,7.80963189801941,12013.550628764531,247.2008260476431,100.4576150915831,93821.40819887063,1930.547456318421,784.5369952181834,2969759.639195774,1206852.6449476734,24833.20543341552,2.460747484016346,1.843969067453013
4.961066380191502,545.974993762403,10.942024256012132,71.7274140605346,3.742090426349668,0.0,6.652488090855707,19871.788448305862,288.0521917368515,145.0101719190834,132196.83599635874,1916.2637750742892,964.678441744641,5724112.216265551,2881611.4592284886,41770.497845429614,1.9864274756612177,2.205578642148932
7.2307947693374,527.7089100130407,18.27531210927765,47.63488493437153,3.7945315911032105,0.0,9.14719705533692,11920.610835646206,339.7519188007938,211.71414177764132,109040.17633364035,3107.777751199689,1936.5909742416236,4050050.4046883327,2523761.8925340883,71930.28590621694,1.6047672316233863,2.527427504836348
6.991259996238134,456.5564021223438,16.48283536696391,34.2520490783523,3.964686350022129,0.0,10.560744636218196,21783.65103336337,340.39037835517297,181.89336556155357,230051.57580784117,3594.775862434675,1920.9293847178524,7414945.217203612,3962301.6006768774,61914.751523793006,1.8713732380118617,2.3576341057547436
9.379133540507624,404.6707773281626,15.934483871207078,66.6210265451665,4.781188176562564,0.0,7.484254837727466,30616.615148853696,318.20911126442184,260.09217257337195,229142.5500426483,2381.5580803897064,1946.596100837306,9742485.89644157,7963141.950908169,82763.69908140533,1.2234474682286243,1.6989290219036204
8.282808464509609,481.3188026886131,6.016336609271207,39.09117136225335,3.9406045297946832,0.0,8.520806572970303,28779.6500110336,381.6493228718946,238.3351124555097,245225.83098179993,3251.9600588965045,2030.8073927805233,10983733.939201087,6859201.1218099035,90960.43428524213,1.6013138699478184,0.7263642409076484
7.230164126862036,405.3304820275903,8.236557503105303,99.42738491828506,4.460683931737437,0.0,4.999413810796919,24323.865903045946,324.8930378422557,190.28705014936028,121605.07112766018,1624.2747404203392,951.3237065325177,7902654.685308259,4628516.690919219,61822.93778506732,1.7073838491891935,1.139193553478363
8.335618549876713,360.99599448807487,12.823860949370784,71.7170050975215,4.405385705659032,0.0,7.0054703750635205,16963.625011737488,300.04423428111204,157.80119355420416,118838.17247341354,2101.950994464949,1105.4715865936419,5089837.877278695,2676880.2738581263,47347.33828861674,1.9014066093019841,1.5384412487444266
8.187319049670325,290.18098311050545,16.622255183892094,59.622057462107946,4.089907689677867,0.0,6.926055164267406,20557.240431752216,342.2409614905054,155.05572682593436,142380.58125542416,2370.3797787551575,1073.9245175319988,7035529.730954371,3187517.8566808244,53066.42103351693,2.2072126343807517,2.030243728478822
6.9948396173050975,269.4490512269393,9.6541256002684,63.74306384016444,3.902879711657464,0.0,3.9060783549561697,32144.79993361832,348.3594482139767,233.4028350124758,125560.10724510305,1360.719300413089,911.6897618276378,11197944.767823953,7502687.43541536,81308.0828165239,1.492524487557453,1.3801780667288237
5.375559891974689,369.3381209158568,13.75810517074376,17.915722569180794,3.92374916929651,0.0,6.391353623832183,20965.478308853573,327.65054252170705,213.0178296827953,133997.7857646663,2094.130482296693,1361.4722776840006,6869350.342122954,4466020.68761371,69795.40746236447,1.5381366971557007,2.559380397175592
8.810843045016396,296.3975472430137,16.92709217980689,66.13286772033105,3.8556022119167,0.0,6.934015842986476,35729.692708630326,384.9437789484208,229.48569367886049,247750.25530668104,2669.206261887434,1591.25743570796,13753922.931925995,8199453.316172554,88339.09013934027,1.6774194987931883,1.9211657922127474
8.23190033837729,398.3454180035162,12.380770792752344,48.440724865546855,4.477960248233931,0.0,8.692092012708041,24656.23967944457,332.9860580957933,195.1437387840549,214314.30398111523,2894.3454559175807,1696.2073332148682,8210184.058323333,4811510.795402581,64980.14433977762,1.7063630043386173,1.5039989285382882
6.534237410114922,416.2396300704016,11.119659254793705,78.27505003771154,4.068688909481666,0.0,8.085759800882219,32653.910360267582,333.36670100699683,127.73967382937272,264031.675732663,2695.523069955097,1032.8723196273484,10885726.371780599,4171199.8586741555,42584.153652207795,2.6097350056064323,1.7017529139403005
7.873991884545469,362.10800431396245,14.9330126610987,63.87381994728531,5.215689206119035,0.0,6.203977702278348,21815.07414790552,332.51847664707094,212.30661828668616,135340.23358715468,2062.937214713992,1317.1455258967217,7253915.2236044435,4631484.620015133,70595.87329478006,1.5662181318899806,1.8964981147504196
8.983276144386597,669.725086180179,13.353181433963528,76.52179974552398,5.106655774420084,0.0,5.058108868565138,34873.9345228707,374.4335045168568,238.56938041349943,176396.15749189223,1893.9254298846379,1206.7098988376115,13057969.519689875,8319852.951702211,89328.36917864176,1.5694952231437922,1.4864487891601523
8.417305032089528,485.97450045781375,11.351132730708514,67.8699636759021,4.620793451653219,0.0,6.736589034173305,27420.16742458204,341.07282590123947,103.46475866009456,184718.39918763543,2297.6674588207907,696.9995586129804,9352273.990187308,2837021.0050037676,35289.01761738819,3.29651203967169,1.3485469920464195
4.502117033961811,333.3298479586677,16.04514847686687,49.89840563542835,3.4397400415499195,0.0,7.229690416133055,12830.484133775428,326.9615175657507,211.20052600889707,92760.42817630344,2363.8305499894273,1526.9144187687832,4195074.5634825,2709804.9980021785,69054.44449455378,1.5481093830413455,3.5639111093556397
5.837086492837437,501.18278074341,17.287713278296337,50.99300645308109,3.636364182680497,0.0,7.261550522070718,24964.777703096523,349.26927130145657,179.88978823788457,181282.99456329996,2536.236459362351,1306.2787856940017,8719429.716563374,4490908.574415896,62829.97525241928,1.9415736311725074,2.961701927461206
3.8030364235979857,428.0363443504035,9.79962468961304,90.03537367362071,3.8848910441472793,0.0,7.16046723080874,6743.346065530401,277.5990986210596,183.0893100379288,48285.50852823348,1987.7392489781412,1311.005004837971,1871946.789481108,1234634.578484943,50825.427433680765,1.5161950036698328,2.5767889184592327
7.050503159576975,504.3786809676549,9.001820487566135,48.1470312534892,4.157533407489738,0.0,5.704764776213017,33223.58152874991,297.0781534785211,116.29932988379586,189532.71764485392,1694.7609857466716,663.4603206182566,9870000.252504125,3863880.268133273,34549.99017266746,2.554427022244488,1.2767626660199345
7.092462955305368,556.6537100333977,14.083608352195483,57.897074706807686,5.325833445695803,0.0,6.21727313516034,19460.38281898756,300.13127199830365,130.94446388846563,120990.51530042721,1865.998094416554,814.1174975317307,5840669.449036671,2548229.3952966337,39300.52850798113,2.2920500859195996,1.9857144767948431
7.518764659399904,352.94258812349034,18.70440905927489,69.90790244915216,3.873470298448302,0.0,8.679934969964185,22984.05095148243,327.3827155958336,242.22866728551904,199500.06760521093,2841.660681662115,2102.529079899396,7524581.0158893205,5567396.030800055,79301.47889109288,1.3515440509706391,2.4876967718618523
5.598326765629258,425.2135748076129,15.771834366058272,49.35200147780444,4.655916598688822,0.0,7.263108851498312,14859.46642428366,344.4423936728914,219.30091421337028,107925.92211475663,2501.7225983168437,1592.8064111648016,5118230.183882224,3258694.571568287,75536.53182630667,1.5706381951838364,2.8172402592947328
6.766009906754591,383.0143101678532,13.93478804138067,90.52332986300934,5.022783630004574,0.0,6.897322141100197,25650.777643120266,327.6200848104321,211.36016672106155,176921.67657433133,2259.701264832118,1457.8191576718068,8403709.946892597,5421552.639174777,69245.83574670125,1.5500559464108787,2.0595278715068877
6.821679099461131,307.3791420351913,9.71223191091832,79.85092857457249,3.762615331099367,0.0,3.514545528745279,23029.663613563636,286.5228468169785,158.73207576140192,80938.80128155793,1006.9975901639802,557.871107135692,6598524.779795636,3655546.309467784,45480.36622832518,1.805072123183175,1.4237301909958402
6.6845702741913415,467.5629728711818,14.567268860188278,50.57797909828098,3.662837731991359,0.0,3.72250048593372,37962.16799126102,326.69401786030267,163.63974692058176,141314.18879456667,1216.118640236616,609.1490374299366,12402013.187752837,6212119.562646563,53460.12640312794,1.9964221530019406,2.179237570019109
5.756930038692856,477.5813461557029,16.245504341610683,57.72972382844005,2.2934314064128625,0.0,6.455004797496717,24468.048390354597,314.7995982838096,176.68397277687006,157941.36974512076,2032.0329171720302,1140.4958919154756,7702531.804072441,4323111.995704551,55620.04365334624,1.7817099737713757,2.8219035858555843
9.86504750268218,425.9134001802693,8.992754272254672,69.50921982211526,3.508372649783596,0.0,7.316804753880919,31903.399811532247,376.93797230566565,217.5228619622912,233430.94740598276,2757.9815476843287,1591.5723104834751,12025602.834615922,6939718.833331715,81992.62651819125,1.7328659947391827,0.9115772993725939
7.724432299963912,410.3872638377081,15.611859296305228,54.29944409418921,5.013463351103733,0.0,1.844538366498842,28689.59577768293,323.99116868103187,233.7643427207269,52919.060131279344,597.6141410389613,431.18729886776504,9295175.66499789,6706604.4998933915,75737.58259404157,1.3859734274449356,2.021100926119482
7.73072294792503,443.5703720974922,18.099078103861583,66.56296467811767,3.758995860323916,0.0,5.519125656437607,12531.60192106475,345.4604993647132,168.72858303956718,69163.48567881127,1906.6399053295363,931.2342516280386,4329173.457490828,2114439.4353571734,58289.060553949355,2.047433168073656,2.3411879955588737
6.505923138805981,504.14599408386647,11.532144007741238,81.10693773146244,3.772420927989514,0.0,7.408985466924612,9566.1222701692,311.4526625117488,204.96174981089476,70875.26087450748,2307.548250184523,1518.5586256243575,2979394.2509571323,1960689.1593988482,63835.88269167011,1.5195648030890725,1.7725604789879563
7.648599331443458,514.118920118766,12.256790251190353,82.46979842996726,2.9946710955082176,0.0,5.976769618087598,27267.981860954154,383.6571521070967,258.9527320159533,162974.4455331145,2293.030410475708,1547.7008212337294,10461556.264481641,7061118.399455537,99349.06769559285,1.4815721295494524,1.6024880004257234
5.1277468613272,573.4002951499592,9.833874584580258,95.02660927984373,4.191217514711704,0.0,6.395359131671062,23827.275015402887,266.9084282807846,133.8342291043793,152383.9808525946,1706.9752541254866,855.9179592328491,6359700.5245751925,3188904.9833444827,35721.48374042032,1.9943210946304155,1.9177765464534726
7.879347670859675,417.2416560263488,7.507662314515301,70.54738690612056,3.6125196149467143,0.0,6.209642259708484,13116.707711787025,340.96862560318704,195.41772094898116,81450.06251535687,2117.2931867802704,1213.4741383007133,4472385.800926746,2563237.127391346,66631.31173048123,1.744819365421759,0.9528277816009098
7.884990657868601,465.4137746213498,13.863964882331118,64.81225738319597,4.916579160751283,0.0,6.762832521891738,27159.38434523353,350.4452926972019,232.0751765558761,183674.3677245027,2370.0028225965066,1569.485551535846,9517878.39634117,6303018.917068969,81329.65317587882,1.5100507360931616,1.7582726125646528
6.799841410225563,430.5077068652869,15.966042944362073,59.29227326975216,3.385508443856719,0.0,9.91871706385417,21470.27830541328,329.17842902607634,199.18125107339057,212957.61579360074,3265.0277010336526,1975.622473821461,7067552.483328593,4276476.893766093,65566.17131978719,1.652657695438057,2.348001906684254
6.655126362567496,487.45913103075526,9.347633986485675,67.9197886870381,5.002467259922081,0.0,10.15544017022192,12652.362978658088,398.6477857459576,300.29247579584023,128490.31524169301,4048.4437371345193,3049.6022715124695,5043836.485896176,3799409.4035288687,119710.93055218327,1.3275317117484304,1.4045762728843452
6.325442403664851,506.9383527298253,13.553751007248536,42.381483937537176,2.5550269039968736,0.0,8.721726710620581,28608.052076372544,377.40453818519927,206.369682384784,249511.611933323,3291.6192413992776,1799.8999711176564,10796808.682261512,5903834.620648363,77884.85467585566,1.8287789756478638,2.1427353218267244
7.659203939381076,575.1146944234249,11.870981482343325,69.10983568283255,4.383921813522324,0.0,7.21557014536384,17153.306163452093,329.2803146030727,197.9797828412593,123770.88384729046,2375.9452075059444,1428.5370104550068,5648246.049984331,3396007.82924988,65190.84517901788,1.6632017078425065,1.5498973557042062
6.869690215355936,420.70959122207296,9.226618665284832,55.29428326667228,3.355164642176155,0.0,6.9686797080781675,29721.91163035013,357.30322096748097,199.1078855640336,207122.48246371342,2489.9317055870542,1387.519081848431,10619734.758834934,5917866.979640073,71141.88883205381,1.7945206849080353,1.3430907410598625
8.457830699274377,291.1048365690676,19.27005426046378,93.13800948154017,3.172789769152877,0.0,6.099646705468387,20416.84099619073,329.27572473348107,237.9199267632531,124535.51691848668,2008.4655895612932,1451.2274974467566,6722770.115788951,4857573.314550682,78341.2563135069,1.3839770708956054,2.278368138031999
6.588374366182638,588.3196505363993,16.145732052775088,59.12445084811043,2.0190420182011657,0.0,9.026787719511631,27965.07214592841,373.5532353383944,253.2170741709845,252434.76982212334,3371.985757336457,2285.736775497309,10446443.176583175,7081233.747772487,94590.05729949345,1.4752292478149551,2.4506393694034565
5.495737654707861,551.1433371665813,9.387781275530813,55.95800559485764,3.651865808422898,0.0,6.953371603389549,11609.109054527797,304.2831932144039,203.1465467521772,80722.44924040607,2115.794115085732,1412.5534295132363,3532456.7734859674,2358350.4152967543,61814.07993623167,1.4978506727350616,1.7081928136245847
